Time,N,Hilos,Inicio,Fin,Max_Consumo_Memoria,PorCiento_Uso_Memoria,Promedio_PorCiento_Uso_Proc,Max_PorCiento_Uso_Proc,Promedio_Temp,Max_Temp,Promedio_Frecuencia_Proc,Max_Frecuencia,ESTRATEGIA,Tipo_Memoria,Tipo_Disco,Nucleos,Tipo_Procesador
11.336894,2500,12,2023-07-16 20:53:04.964,2023-07-16 20:53:16.301,147952,0,98.4285714285715,99,55615.8857142857,56266.7,4082.67285714286,4300.01,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
120.384923,3000,1,2023-07-16 20:53:16.362,2023-07-16 20:55:16.747,213204,1,8.45516304347831,8.9,52371.7407608696,54266.7,3837.31953804348,4176.52,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
60.455487,3000,2,2023-07-16 20:55:16.747,2023-07-16 20:56:17.202,212964,1,16.7711111111111,17.3,52957.4122222222,53600,3851.31761111111,4126.35,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
40.513438,3000,3,2023-07-16 20:56:17.202,2023-07-16 20:56:57.716,213000,1,25.0976744186046,25.7,54424.2891472868,54933.3,3969.35162790698,4209.52,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
30.777368,3000,4,2023-07-16 20:56:57.716,2023-07-16 20:57:28.493,213256,1,33.0204081632653,34,55569.3908163265,56266.7,4066.64,4210.08,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
24.451098,3000,5,2023-07-16 20:57:28.493,2023-07-16 20:57:52.944,212892,1,41.6763888888889,42.4,56738.8833333333,57933.3,4134.62416666667,4301.15,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
21.872637,3000,6,2023-07-16 20:57:52.944,2023-07-16 20:58:14.817,213292,1,49.455223880597,50.8,56206.9671641791,57266.7,4027.80358208955,4300.14,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
25.871209,3000,7,2023-07-16 20:58:14.817,2023-07-16 20:58:40.688,213316,1,45.8329268292683,58.7,55827.65,57600,4018.50048780488,4300.25,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
22.515054,3000,8,2023-07-16 20:58:40.688,2023-07-16 20:59:03.203,213132,1,57.0405797101449,67.5,56677.2898550725,58933.3,4152.61304347826,4300.51,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
20.721487,3000,9,2023-07-16 20:59:03.203,2023-07-16 20:59:23.925,212936,1,67.2758064516129,75.5,56723.6580645161,57933.3,4106.58629032258,4300.14,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
21.02341,3000,10,2023-07-16 20:59:23.925,2023-07-16 20:59:44.948,213252,1,72.7030303030303,83.4,56478.7893939394,57600,4079.97575757576,4299.99,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
20.560574,3000,11,2023-07-16 20:59:44.948,2023-07-16 21:00:05.509,212412,1,85.3018518518519,91.8,56211.1111111111,57600,4086.44444444444,4300.01,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
20.450336,3000,12,2023-07-16 21:00:05.509,2023-07-16 21:00:25.959,213276,1,96.8783783783784,99,56023.427027027,56933.3,4069.37,4299.99,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
118.472419,3000,1,2023-07-16 21:00:25.959,2023-07-16 21:02:24.431,213240,1,8.49752747252752,8.9,52349.0813186814,56600,3847.12796703297,4306.23,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
60.449163,3000,2,2023-07-16 21:02:24.432,2023-07-16 21:03:24.881,212988,1,16.7598930481284,17.3,52669.5155080214,53600,3829.69796791444,4056.61,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
40.548511,3000,3,2023-07-16 21:03:24.881,2023-07-16 21:04:05.429,213028,1,25.078813559322,25.7,54001.1262711864,54933.3,3949.80169491525,4126.84,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
30.785547,3000,4,2023-07-16 21:04:05.429,2023-07-16 21:04:36.215,213308,1,33.2552941176471,34,55376.4741176471,56266.7,4048.80694117647,4208.18,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
24.372767,3000,5,2023-07-16 21:04:36.215,2023-07-16 21:05:00.588,212636,1,41.7455882352941,42.2,57119.5970588235,58600,4143.60264705882,4301.51,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
21.748325,3000,6,2023-07-16 21:05:00.588,2023-07-16 21:05:22.336,213264,1,49.9016949152542,50.5,56470.0644067797,57266.7,4016.03661016949,4163.57,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
26.177437,3000,7,2023-07-16 21:05:22.336,2023-07-16 21:05:48.513,213132,1,45.65,58.8,55919.45,57266.7,3994.14458333333,4303.23,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
22.378725,3000,8,2023-07-16 21:05:48.513,2023-07-16 21:06:10.892,213280,1,56.4807692307692,67.5,56779.4942307693,58600,4124.96423076923,4300.03,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
20.925239,3000,9,2023-07-16 21:06:10.892,2023-07-16 21:06:31.817,211388,1,68.3979166666667,75.5,56565.2895833333,58266.7,4136.41104166667,4300.03,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
21.153212,3000,10,2023-07-16 21:06:31.817,2023-07-16 21:06:52.970,213300,1,71.76,83.6,56583.325,58600,4055.93675,4300.02,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
20.340813,3000,11,2023-07-16 21:06:52.971,2023-07-16 21:07:13.311,213168,1,84.8891304347826,91.5,56310.1521739131,58266.7,4084.21847826087,4300.07,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
20.277151,3000,12,2023-07-16 21:07:13.311,2023-07-16 21:07:33.588,213288,1,96.730303030303,99,56135.3515151515,56933.3,4069.22272727273,4300.02,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
211.229918,3500,1,2023-07-16 21:07:33.674,2023-07-16 21:11:04.904,289440,1,8.47732426303861,8.9,52353.589569161,55933.3,3826.68038548753,4118.53,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
107.296287,3500,2,2023-07-16 21:11:04.904,2023-07-16 21:12:52.200,289356,1,16.6138888888889,17.3,52363.8958333334,53266.7,3896.41125,4257.55,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
72.225563,3500,3,2023-07-16 21:12:52.200,2023-07-16 21:14:04.426,289400,1,24.6381944444444,25.7,53687.9604166666,54600,3957.36201388889,4207.21,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
54.358041,3500,4,2023-07-16 21:14:04.426,2023-07-16 21:14:58.784,289516,1,33.02,33.9,55469.4408333333,56266.7,4099.96866666667,4299.77,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
43.29105,3500,5,2023-07-16 21:14:58.784,2023-07-16 21:15:42.075,289516,1,41.3956989247312,42.4,56603.588172043,57600,4136.89150537635,4300.77,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
38.225033,3500,6,2023-07-16 21:15:42.075,2023-07-16 21:16:20.300,289308,1,49.9576470588235,50.5,56192.1552941176,57266.7,3994.65647058824,4300.01,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
44.569535,3500,7,2023-07-16 21:16:20.300,2023-07-16 21:17:04.869,288888,1,49.7494252873563,58.9,56002.3057471264,57600,3998.10229885058,4299.75,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
38.752348,3500,8,2023-07-16 21:17:04.869,2023-07-16 21:17:43.622,289420,1,53.1032258064517,66.8,56272.0435483871,57266.7,4050.23209677419,4300.01,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
37.000656,3500,9,2023-07-16 21:17:43.622,2023-07-16 21:18:20.622,289476,1,65.1263157894737,75.5,56459.65,57933.3,4071.70486842105,4300.03,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
35.276085,3500,10,2023-07-16 21:18:20.622,2023-07-16 21:18:55.898,289340,1,73.56375,83.3,56416.6725,57933.3,4097.88475,4300.02,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
34.216977,3500,11,2023-07-16 21:18:55.898,2023-07-16 21:19:30.115,289356,1,84.8626666666667,91.9,56626.6626666667,58600,4098.25306666667,4300,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
34.364635,3500,12,2023-07-16 21:19:30.115,2023-07-16 21:20:04.480,289148,1,97.6372549019608,99,56011.762745098,57266.7,4096.86666666667,4300,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
206.838147,3500,1,2023-07-16 21:20:04.480,2023-07-16 21:23:31.318,289436,1,8.50000000000006,16.3,52138.583293556,55600,3826.17150357996,4107.49,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
106.457879,3500,2,2023-07-16 21:23:31.318,2023-07-16 21:25:17.776,289396,1,16.6115151515152,17.3,52789.9,53600,3873.96333333334,4065.17,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
72.237462,3500,3,2023-07-16 21:25:17.776,2023-07-16 21:26:30.014,289480,1,24.6067796610169,25.7,53876.838418079,54600,3949.33971751412,4127.77,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
54.179441,3500,4,2023-07-16 21:26:30.014,2023-07-16 21:27:24.193,289468,1,32.6292682926829,34,55323.5780487805,56266.7,4053.03585365854,4208.91,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
43.406179,3500,5,2023-07-16 21:27:24.193,2023-07-16 21:28:07.599,289132,1,41.6553846153846,42.1,56615.3846153846,57266.7,4140.66553846154,4299.8,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
38.558274,3500,6,2023-07-16 21:28:07.599,2023-07-16 21:28:46.158,289512,1,49.378021978022,50.5,56237.3692307693,57266.7,4019.01384615385,4300.01,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
43.869119,3500,7,2023-07-16 21:28:46.158,2023-07-16 21:29:30.027,287896,1,55.3821428571429,58.8,56528.5785714286,57933.3,4079.89964285714,4300.39,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
38.495661,3500,8,2023-07-16 21:29:30.027,2023-07-16 21:30:08.522,289420,1,56.9670886075949,67,56633.7569620253,58266.7,4110.06379746836,4300.03,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
35.593715,3500,9,2023-07-16 21:30:08.522,2023-07-16 21:30:44.116,289252,1,67.5611764705882,75.6,56403.92,58266.7,4080.81305882353,4300.03,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
35.54804,3500,10,2023-07-16 21:30:44.116,2023-07-16 21:31:19.664,286348,1,81.1451612903226,83.7,56411.8306451613,58600,4092.00903225806,4300,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
33.500555,3500,11,2023-07-16 21:31:19.664,2023-07-16 21:31:53.165,289356,1,72.1526315789474,91.4,56354.3947368421,57266.7,4070.23105263158,4100.19,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
33.19621,3500,12,2023-07-16 21:31:53.165,2023-07-16 21:32:26.361,265732,1,97.6181818181818,99,55963.6242424243,56933.3,4072.11363636364,4300,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
325.884496,4000,1,2023-07-16 21:32:26.471,2023-07-16 21:37:52.356,377448,2,8.46890243902445,11,51172.493495935,55933.3,3840.69524390244,4181.09,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
164.973538,4000,2,2023-07-16 21:37:52.356,2023-07-16 21:40:37.329,374396,2,16.8148044692738,17.3,51351.397206704,52600,3865.86910614525,4074.36,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
112.063366,4000,3,2023-07-16 21:40:37.329,2023-07-16 21:42:29.393,377200,2,25.0984732824427,25.7,53032.572519084,53933.3,3961.44175572519,4209.18,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
85.003847,4000,4,2023-07-16 21:42:29.393,2023-07-16 21:43:54.396,377448,2,32.8548387096774,33.9,55366.1338709677,55933.3,4062.925,4209.14,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
68.107755,4000,5,2023-07-16 21:43:54.396,2023-07-16 21:45:02.504,377060,2,41.7152941176471,42.2,56564.7094117647,57933.3,4130.77329411765,4301.42,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
60.183487,4000,6,2023-07-16 21:45:02.504,2023-07-16 21:46:02.688,377420,2,49.7451388888889,50.5,56595.3743055556,58600,4072.96451388889,4300.08,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
68.275346,4000,7,2023-07-16 21:46:02.688,2023-07-16 21:47:10.963,377172,2,57.1532710280374,58.9,56453.5897196262,57933.3,4090.65878504673,4300.03,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
60.492704,4000,8,2023-07-16 21:47:10.963,2023-07-16 21:48:11.456,377424,2,55.5341463414634,67.2,56339.8365853659,57600,4091.47975609756,4300.7,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
54.874436,4000,9,2023-07-16 21:48:11.456,2023-07-16 21:49:06.330,377468,2,60.4708333333333,75.5,56759.7270833334,58266.7,4131.59625,4300.06,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
54.238676,4000,10,2023-07-16 21:49:06.330,2023-07-16 21:50:00.569,374168,2,82.1661538461539,84.1,56589.7476923077,58266.7,4104.11692307692,4300.05,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
53.041808,4000,11,2023-07-16 21:50:00.569,2023-07-16 21:50:53.611,377412,2,87.4941176470588,91.9,56374.5078431373,57266.7,4054.77078431373,4100.02,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
51.705757,4000,12,2023-07-16 21:50:53.611,2023-07-16 21:51:45.316,377124,2,97.2051282051282,99,56018.8,57266.7,4117.76282051282,4300,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
324.095849,4000,1,2023-07-16 21:51:45.317,2023-07-16 21:57:09.412,377332,2,8.47296874999999,9.9,51805.21046875,53600,3823.26215625,4153.61,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
167.834187,4000,2,2023-07-16 21:57:09.412,2023-07-16 21:59:57.247,377412,2,16.471914893617,17.3,52445.3961702128,52933.3,3880.0855319149,4144.59,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
112.586633,4000,3,2023-07-16 21:59:57.247,2023-07-16 22:01:49.833,374960,2,25.0511494252874,25.8,53690.032183908,54600,3951.78385057471,4138.23,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
85.632009,4000,4,2023-07-16 22:01:49.833,2023-07-16 22:03:15.465,377396,2,32.632,33.9,55583.9976,56600,4070.18056,4209.87,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
68.338234,4000,5,2023-07-16 22:03:15.465,2023-07-16 22:04:23.803,377252,2,41.5040268456375,42.4,56725.2838926175,57600,4129.15859060403,4300.42,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
59.800292,4000,6,2023-07-16 22:04:23.803,2023-07-16 22:05:23.604,377412,2,49.3951219512195,50.5,56364.2317073171,57600,4070.02646341463,4207.97,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
68.671804,4000,7,2023-07-16 22:05:23.604,2023-07-16 22:06:32.276,377348,2,37.6625,58.9,55111.3613636364,57933.3,3976.96954545455,4301.23,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
61.434413,4000,8,2023-07-16 22:06:32.276,2023-07-16 22:07:33.710,377284,2,57.1266666666667,66.8,56315.562,58600,4120.8722,4300.5,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
55.120718,4000,9,2023-07-16 22:07:33.710,2023-07-16 22:08:28.831,377436,2,67.2376923076923,75.5,56484.6184615385,58266.7,4118.76653846154,4300.01,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
55.098296,4000,10,2023-07-16 22:08:28.831,2023-07-16 22:09:23.929,371100,2,81.4009708737864,84.2,56127.5097087379,56933.3,4082.63932038835,4299.97,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
52.444102,4000,11,2023-07-16 22:09:23.929,2023-07-16 22:10:16.373,377428,2,83.9444444444444,91.8,56299.5913580247,57933.3,4060.2387654321,4300,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
53.879655,4000,12,2023-07-16 22:10:16.373,2023-07-16 22:11:10.253,377468,2,96.3666666666667,99,56048.2770114943,57266.7,4106.97275862069,4300,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
490.348875,4500,1,2023-07-16 22:11:10.400,2023-07-16 22:19:20.749,476932,2,8.46321184510242,8.9,51503.1889521641,53933.3,3832.84151480637,4131.48,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
246.296025,4500,2,2023-07-16 22:19:20.749,2023-07-16 22:23:27.045,477092,3,16.8088068181818,17.3,51827.274715909,52600,3874.84928977272,4339.88,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
167.857338,4500,3,2023-07-16 22:23:27.045,2023-07-16 22:26:14.902,477044,2,24.8224358974359,25.7,54008.1217948718,55266.7,3925.63996794872,4209.94,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
126.958956,4500,4,2023-07-16 22:26:14.902,2023-07-16 22:28:21.861,477076,2,32.7106194690266,34,55403.8415929204,56266.7,4054.67787610619,4299.52,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
101.75679,4500,5,2023-07-16 22:28:21.861,2023-07-16 22:30:03.618,477072,2,41.1005988023952,42.2,56490.2215568862,57266.7,4133.92586826347,4300.5,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
89.728517,4500,6,2023-07-16 22:30:03.618,2023-07-16 22:31:33.346,477024,2,49.6840579710145,51.5,56179.7077294686,58266.7,4074.77120772947,4300.9,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
100.873962,4500,7,2023-07-16 22:31:33.346,2023-07-16 22:33:14.220,475532,2,47.7270072992701,58.9,55772.7510948905,57600,4037.18313868613,4300,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
88.668598,4500,8,2023-07-16 22:33:14.220,2023-07-16 22:34:42.889,474296,2,65.1054347826087,67.2,56223.1836956522,57266.7,4082.22554347826,4300.48,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
82.690396,4500,9,2023-07-16 22:34:42.889,2023-07-16 22:36:05.579,477012,2,72.7923076923076,75.1,56173.7086538461,57600,4115.55221153846,4300.04,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
80.778614,4500,10,2023-07-16 22:36:05.579,2023-07-16 22:37:26.358,477116,3,73.2508928571428,83.8,56290.4785714286,57600,4088.90116071428,4299.99,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
77.780188,4500,11,2023-07-16 22:37:26.358,2023-07-16 22:38:44.138,467428,2,91.0307692307692,92.3,56197.4361538461,57933.3,4099.77284615385,4300.01,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
79.880707,4500,12,2023-07-16 22:38:44.138,2023-07-16 22:40:04.019,477128,3,96.6990476190476,99,55914.2771428571,56933.3,4110.25085714286,4299.99,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
479.726834,4500,1,2023-07-16 22:40:04.019,2023-07-16 22:48:03.746,477120,3,8.49570621468919,8.9,51274.9536723164,53933.3,3825.75737853107,4094.35,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
249.671584,4500,2,2023-07-16 22:48:03.746,2023-07-16 22:52:13.417,476680,2,16.7956756756757,17.3,51345.9478378378,52266.7,3859.47864864865,4296.97,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
168.254523,4500,3,2023-07-16 22:52:13.417,2023-07-16 22:55:01.672,472996,2,25.0670886075949,25.7,53249.7848101267,54266.7,3953.71835443038,4219.84,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
127.248808,4500,4,2023-07-16 22:55:01.672,2023-07-16 22:57:08.920,476980,2,32.8494505494506,34,55433.3357142857,56600,4087.57917582418,4209.18,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
102.015179,4500,5,2023-07-16 22:57:08.921,2023-07-16 22:58:50.936,477056,2,41.1829411764705,42.2,56670.5894117647,57600,4146.76970588235,4300.74,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
89.335731,4500,6,2023-07-16 22:58:50.936,2023-07-16 23:00:20.271,477024,2,49.3228813559322,50.5,56362.7152542373,57600,4083.67686440678,4300.31,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
101.087434,4500,7,2023-07-16 23:00:20.271,2023-07-16 23:02:01.359,477076,2,48.8668202764977,58.9,55745.929953917,57933.3,4044.21944700461,4300.69,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
89.401918,4500,8,2023-07-16 23:02:01.359,2023-07-16 23:03:30.761,476968,2,52.4839694656489,66.8,55986.7740458016,57600,4103.30908396946,4300.27,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
81.07074,4500,9,2023-07-16 23:03:30.761,2023-07-16 23:04:51.832,477064,2,65.704054054054,75.5,56413.0648648649,57933.3,4106.44945945946,4300.01,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
80.931995,4500,10,2023-07-16 23:04:51.832,2023-07-16 23:06:12.764,476552,2,81.4342105263157,83.8,56328.0780701755,57266.7,4095.62649122807,4300,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
78.987434,4500,11,2023-07-16 23:06:12.764,2023-07-16 23:07:31.751,477112,3,87.953591160221,92.3,56279.5546961326,57933.3,4087.38668508287,4300,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
80.017229,4500,12,2023-07-16 23:07:31.751,2023-07-16 23:08:51.768,477152,3,96.8414634146342,99,55998.3650406504,57266.7,4107.12674796748,4300.01,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
681.707041,5000,1,2023-07-16 23:08:51.951,2023-07-16 23:20:13.658,588492,3,8.47764791818826,9.9,50421.7701241783,55933.3,3842.44751643535,4199.88,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
344.111163,5000,2,2023-07-16 23:20:13.658,2023-07-16 23:25:57.769,587148,3,16.8085329341317,17.3,50675.3494011976,51600,3849.88103293413,4209.06,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
234.269149,5000,3,2023-07-16 23:25:57.769,2023-07-16 23:29:52.038,588468,3,24.8039893617022,25.7,53609.7534574468,54933.3,3950.03739361702,4209.43,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
175.416014,5000,4,2023-07-16 23:29:52.038,2023-07-16 23:32:47.454,588460,3,33.19375,34,55580.465234375,56266.7,4059.8272265625,4299.95,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
142.83793,5000,5,2023-07-16 23:32:47.454,2023-07-16 23:35:10.292,588368,3,41.0071823204419,42.2,56644.202762431,57600,4143.70049723757,4300.87,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
125.709662,5000,6,2023-07-16 23:35:10.292,2023-07-16 23:37:16.002,588328,3,49.577990430622,50.5,56383.0947368422,57933.3,4084.44133971292,4303.1,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
141.143523,5000,7,2023-07-16 23:37:16.002,2023-07-16 23:39:37.145,588312,3,47.4670995670995,58.9,55734.2025974026,57600,4043.42831168831,4300.14,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
122.892308,5000,8,2023-07-16 23:39:37.145,2023-07-16 23:41:40.038,588356,3,58.8056,67.5,56101.3392,56933.3,4090.78784,4300.05,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
120.215429,5000,9,2023-07-16 23:41:40.038,2023-07-16 23:43:40.253,588464,3,62.4165803108808,75.3,56126.7699481865,57266.7,4104.00207253886,4300.03,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
113.813699,5000,10,2023-07-16 23:43:40.253,2023-07-16 23:45:34.067,588504,3,71.9057894736842,83.4,56147.3731578947,57600,4128.54221052631,4300.02,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
113.003892,5000,11,2023-07-16 23:45:34.067,2023-07-16 23:47:27.071,588360,3,87.3486891385769,91.9,56133.0805243446,58266.7,4101.39486891386,4300.01,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
112.542386,5000,12,2023-07-16 23:47:27.071,2023-07-16 23:49:19.613,578744,3,98.2205357142857,98.5,55844.0410714286,56266.7,4136.62375,4300.01,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
675.755777,5000,1,2023-07-16 23:49:19.613,2023-07-17 00:00:35.369,588076,3,8.4892857142856,9.8,50204.5009920635,55933.3,3816.15883928571,4208.88,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
